map_background = "world/yxys_mechanics_003"
units_list = {}
units_list[1] = {12,5123,0,1808,576,0,0}
units_list[2] = {12,5123,0,1808,848,0,0}
units_list[3] = {12,5123,0,1808,1104,0,0}
units_list[4] = {12,5123,0,1808,1376,0,0}
units_list[5] = {12,5123,0,1408,1392,0,0}
units_list[6] = {12,5123,0,1408,1168,0,0}
units_list[7] = {12,5123,0,1008,1168,0,0}
units_list[8] = {12,5123,0,608,1168,0,0}
units_list[9] = {12,5123,0,240,1152,0,0}
units_list[10] = {12,5123,0,1424,560,0,0}
units_list[11] = {12,5123,0,1424,864,0,0}
units_list[12] = {12,5123,0,1040,560,0,0}
units_list[13] = {12,5123,0,240,848,0,0}
units_list[14] = {12,5123,0,1024,864,0,0}
units_list[15] = {12,5123,0,640,880,0,0}
units_list[16] = {12,5123,0,240,560,0,0}
units_list[17] = {12,5123,0,640,576,0,0}
units_list[18] = {12,5123,0,1040,272,0,0}
units_list[19] = {12,5123,0,1408,272,0,0}
units_list[20] = {12,5123,0,1792,272,0,0}
units_list[21] = {4,5138,0,2032,192,0,0}
units_list[22] = {4,5137,0,192,96,0,0}
units_list[23] = {12,5123,0,640,272,0,0}
units_list[24] = {12,5123,0,240,272,0,0}
units_list[25] = {4,5137,0,384,96,0,0}
units_list[26] = {4,5137,0,576,96,0,0}
units_list[27] = {4,5137,0,768,96,0,0}
units_list[28] = {4,5137,0,960,96,0,0}
units_list[29] = {4,5137,0,1536,96,0,0}
units_list[30] = {4,5137,0,1728,96,0,0}
units_list[31] = {4,5138,0,64,384,0,0}
units_list[32] = {4,5138,0,64,576,0,0}
units_list[33] = {4,5138,0,64,768,0,0}
units_list[34] = {4,5138,0,64,960,0,0}
units_list[35] = {4,5138,0,64,1152,0,0}
units_list[36] = {4,5138,0,2032,1344,0,0}
units_list[37] = {4,5138,0,2032,1152,0,0}
units_list[38] = {4,5138,0,2032,960,0,0}
units_list[39] = {4,5138,0,2032,768,0,0}
units_list[40] = {4,5138,0,2032,576,0,0}
units_list[41] = {4,5138,0,2032,384,0,0}
units_list[42] = {4,5137,0,1152,96,0,0}
units_list[43] = {4,5137,0,1344,96,0,0}
units_list[44] = {4,5137,0,1920,96,0,0}
units_list[45] = {4,5139,0,2032,96,0,0}
units_list[46] = {4,5137,0,192,336,0,0}
units_list[47] = {4,5137,0,192,576,0,0}
units_list[48] = {4,5138,0,64,1344,0,0}
units_list[49] = {4,5137,0,576,336,0,0}
units_list[50] = {4,5137,0,1920,336,0,0}
units_list[51] = {4,5139,0,64,96,0,0}
units_list[52] = {4,5137,0,384,336,0,0}
units_list[53] = {4,5137,0,1536,336,0,0}
units_list[54] = {4,5137,0,192,1488,0,0}
units_list[55] = {4,5138,0,64,192,0,0}
units_list[56] = {4,5139,0,64,1488,0,0}
units_list[57] = {4,5139,0,2032,1488,0,0}
units_list[58] = {4,5137,0,384,1488,0,0}
units_list[59] = {4,5137,0,576,1488,0,0}
units_list[60] = {4,5137,0,768,1488,0,0}
units_list[61] = {4,5137,0,960,1488,0,0}
units_list[62] = {4,5137,0,1344,1488,0,0}
units_list[63] = {4,5137,0,1536,1488,0,0}
units_list[64] = {4,5137,0,1728,1488,0,0}
units_list[65] = {4,5137,0,1920,1488,0,0}
units_list[66] = {4,5137,0,1152,1488,0,0}
units_list[67] = {12,5123,0,1008,1392,0,0}
units_list[68] = {12,5123,0,624,1408,0,0}
units_list[69] = {12,5123,0,224,1408,0,0}
units_list[70] = {4,5137,0,192,1248,0,0}
units_list[71] = {4,5137,0,192,1008,0,0}
units_list[72] = {4,5137,0,384,1248,0,0}
units_list[73] = {4,5137,0,384,1008,0,0}
units_list[74] = {4,5137,0,576,1008,0,0}
units_list[75] = {4,5137,0,576,1248,0,0}
units_list[76] = {4,5137,0,768,1248,0,0}
units_list[77] = {4,5137,0,1344,1248,0,0}
units_list[78] = {4,5137,0,1536,1248,0,0}
units_list[79] = {4,5137,0,1728,1248,0,0}
units_list[80] = {4,5137,0,1920,1248,0,0}
units_list[81] = {4,5137,0,768,1008,0,0}
units_list[82] = {4,5137,0,1344,1008,0,0}
units_list[83] = {4,5137,0,1536,1008,0,0}
units_list[84] = {4,5137,0,1728,1008,0,0}
units_list[85] = {4,5137,0,1920,1008,0,0}
units_list[86] = {4,5137,0,384,576,0,0}
units_list[87] = {4,5137,0,576,576,0,0}
units_list[88] = {4,5137,0,768,576,0,0}
units_list[89] = {4,5137,0,1920,576,0,0}
units_list[90] = {4,5137,0,1728,576,0,0}
units_list[91] = {4,5137,0,1536,576,0,0}
units_list[92] = {4,5137,0,1344,576,0,0}
units_list[93] = {4,5137,0,768,336,0,0}
units_list[94] = {4,5137,0,1728,336,0,0}
units_list[95] = {4,5137,0,1344,336,0,0}
units_list[96] = {4,5007,0,1920,400,0,0}
units_list[97] = {4,5007,0,1920,448,0,0}
units_list[98] = {4,5007,0,1776,448,0,0}
units_list[99] = {4,5007,0,1776,400,0,0}
units_list[100] = {4,5007,0,1632,400,0,0}
units_list[101] = {4,5007,0,1488,400,0,0}
units_list[102] = {4,5007,0,1632,448,0,0}
units_list[103] = {4,5007,0,1488,448,0,0}
units_list[104] = {4,5007,0,1344,448,0,0}
units_list[105] = {4,5007,0,1920,1072,0,0}
units_list[106] = {4,5007,0,1776,1072,0,0}
units_list[107] = {4,5007,0,1632,1072,0,0}
units_list[108] = {4,5007,0,1488,1072,0,0}
units_list[109] = {4,5007,0,1344,1072,0,0}
units_list[110] = {4,5007,0,1920,1120,0,0}
units_list[111] = {4,5007,0,1776,1120,0,0}
units_list[112] = {4,5007,0,1632,1120,0,0}
units_list[113] = {4,5007,0,1488,1120,0,0}
units_list[114] = {4,5007,0,1344,1120,0,0}
units_list[115] = {4,5007,0,144,1072,0,0}
units_list[116] = {4,5007,0,288,1072,0,0}
units_list[117] = {4,5007,0,288,1120,0,0}
units_list[118] = {4,5007,0,432,1072,0,0}
units_list[119] = {4,5007,0,432,1120,0,0}
units_list[120] = {4,5007,0,576,1072,0,0}
units_list[121] = {4,5007,0,576,1120,0,0}
units_list[122] = {4,5007,0,720,1072,0,0}
units_list[123] = {4,5007,0,720,1120,0,0}
units_list[124] = {4,5007,0,144,1120,0,0}
units_list[125] = {4,5007,0,144,1104,0,0}
units_list[126] = {4,5007,0,144,1088,0,0}
units_list[127] = {4,5007,0,288,1088,0,0}
units_list[128] = {4,5007,0,288,1104,0,0}
units_list[129] = {4,5007,0,432,1088,0,0}
units_list[130] = {4,5007,0,432,1104,0,0}
units_list[131] = {4,5007,0,576,1088,0,0}
units_list[132] = {4,5007,0,576,1104,0,0}
units_list[133] = {4,5007,0,720,1088,0,0}
units_list[134] = {4,5007,0,720,1104,0,0}
units_list[135] = {4,5007,0,1920,1088,0,0}
units_list[136] = {4,5007,0,1920,1104,0,0}
units_list[137] = {4,5007,0,1776,1088,0,0}
units_list[138] = {4,5007,0,1776,1104,0,0}
units_list[139] = {4,5007,0,1632,1088,0,0}
units_list[140] = {4,5007,0,1632,1104,0,0}
units_list[141] = {4,5007,0,1488,1088,0,0}
units_list[142] = {4,5007,0,1488,1104,0,0}
units_list[143] = {4,5007,0,1344,1088,0,0}
units_list[144] = {4,5007,0,1344,1104,0,0}
units_list[145] = {4,5007,0,144,416,0,0}
units_list[146] = {4,5007,0,144,432,0,0}
units_list[147] = {4,5007,0,288,416,0,0}
units_list[148] = {4,5007,0,288,432,0,0}
units_list[149] = {4,5007,0,432,416,0,0}
units_list[150] = {4,5007,0,432,432,0,0}
units_list[151] = {4,5007,0,576,416,0,0}
units_list[152] = {4,5007,0,576,432,0,0}
units_list[153] = {4,5007,0,720,416,0,0}
units_list[154] = {4,5007,0,1344,400,0,0}
units_list[155] = {4,5007,0,1344,416,0,0}
units_list[156] = {4,5007,0,1344,432,0,0}
units_list[157] = {4,5007,0,1488,416,0,0}
units_list[158] = {4,5007,0,1488,432,0,0}
units_list[159] = {4,5007,0,1632,416,0,0}
units_list[160] = {4,5007,0,1632,432,0,0}
units_list[161] = {4,5007,0,1776,416,0,0}
units_list[162] = {4,5007,0,1776,432,0,0}
units_list[163] = {4,5007,0,1920,416,0,0}
units_list[164] = {4,5007,0,1920,432,0,0}
units_list[165] = {4,5007,0,720,432,0,0}
units_list[166] = {4,5007,0,576,448,0,0}
units_list[167] = {4,5007,0,432,448,0,0}
units_list[168] = {4,5007,0,288,448,0,0}
units_list[169] = {4,5007,0,144,448,0,0}
units_list[170] = {4,5007,0,720,448,0,0}
units_list[171] = {4,5007,0,144,400,0,0}
units_list[172] = {4,5007,0,288,400,0,0}
units_list[173] = {4,5007,0,432,400,0,0}
units_list[174] = {4,5007,0,576,400,0,0}
units_list[175] = {4,5007,0,720,400,0,0}
units_list[176] = {11,69998,0,108,420,180,1}
units_list[177] = {11,69998,0,108,1092,180,2}
units_list[178] = {11,69998,0,1956,1092,180,3}
units_list[179] = {11,69998,0,1956,420,180,4}
units_list[180] = {11,69998,0,780,420,180,5}
units_list[181] = {11,69998,0,780,1092,180,6}
units_list[182] = {11,69998,0,1284,420,180,7}
units_list[183] = {11,69998,0,1284,1092,180,8}
units_list[184] = {11,69998,1,1044,780,180,9}
units_list[185] = {10,14,0,780,780,180,10}

units_data = {}
units_data[1] = {
	uniqueID = 1,
	pointType = 1,
	rangeRadius = 0,
	beginWaveDelay = {5000,0,0,0,0,0,},
	unitPerWave = {
		{"1|3|25000|3000|12558*7",},
		{"1|3|10000|3000|12559*7",},
		{"1|3|10000|3000|12560*5",},
		{"1|3|10000|3000|12561*3",},
		{"1|3|10000|6000|12562*1",},
		{"1|3|10000|6000|12572*1",},
	},
}
units_data[2] = {
	uniqueID = 2,
	pointType = 1,
	rangeRadius = 0,
	beginWaveDelay = {6000,0,0,0,0,0,},
	unitPerWave = {
		{"2|3|25000|3000|12558*7",},
		{"2|3|10000|3000|12559*7",},
		{"2|3|10000|3000|12560*5",},
		{"2|3|10000|3000|12561*3",},
		{"2|3|10000|6000|12562*1",},
		{"2|3|10000|6000|12572*1",},
	},
}
units_data[3] = {
	uniqueID = 3,
	pointType = 1,
	rangeRadius = 0,
	beginWaveDelay = {7000,0,0,0,0,0,},
	unitPerWave = {
		{"3|3|25000|3000|12558*7",},
		{"3|3|10000|3000|12559*7",},
		{"3|3|10000|3000|12560*5",},
		{"3|3|10000|3000|12561*3",},
		{"3|3|10000|6000|12562*1",},
		{"3|3|10000|6000|12572*1",},
	},
}
units_data[4] = {
	uniqueID = 4,
	pointType = 1,
	rangeRadius = 0,
	beginWaveDelay = {8000,0,0,0,0,0,},
	unitPerWave = {
		{"4|3|25000|3000|12558*7",},
