map_background = "world/yxys_mechanics_004"
units_list = {}
units_list[1] = {11,69998,0,636,924,180,13}
units_list[2] = {4,5018,0,928,3856,0,0}
units_list[3] = {4,5018,0,1888,3152,0,0}
units_list[4] = {4,5018,0,2304,3152,0,0}
units_list[5] = {10,14,0,156,3492,180,1}
units_list[6] = {11,69998,6,1284,3708,180,60}
units_list[7] = {11,69998,6,1308,3756,180,61}
units_list[8] = {11,69998,0,1140,3732,180,26}
units_list[9] = {11,69998,0,996,3660,180,27}
units_list[10] = {11,69998,0,804,3660,180,28}
units_list[11] = {11,69998,0,732,3804,180,29}
units_list[12] = {11,69998,0,756,3996,180,30}
units_list[13] = {11,69998,0,900,4068,180,31}
units_list[14] = {11,69998,0,1092,4044,180,32}
units_list[15] = {11,69998,0,1164,3900,180,34}
units_list[16] = {11,69998,0,1236,2556,180,45}
units_list[17] = {11,69998,0,900,2556,180,46}
units_list[18] = {11,69998,5,1284,2556,180,74}
units_list[19] = {4,5112,0,1728,3200,180,0}
units_list[20] = {4,5114,0,1008,3376,0,0}
units_list[21] = {11,69998,6,1668,3324,180,62}
units_list[22] = {11,69998,0,1932,3444,180,58}
units_list[23] = {11,69998,0,2100,3420,180,59}
units_list[24] = {11,69998,0,2124,3324,180,53}
units_list[25] = {11,69998,0,1884,3324,180,51}
units_list[26] = {11,69998,0,1716,3396,180,57}
units_list[27] = {4,5113,0,1456,1216,180,0}
units_list[28] = {11,69998,6,1332,396,180,85}
units_list[29] = {11,69998,0,1332,444,180,3}
units_list[30] = {11,69998,0,1332,588,180,4}
units_list[31] = {11,69998,0,1620,444,180,7}
units_list[32] = {11,69998,0,1620,588,180,8}
units_list[33] = {11,69998,6,1620,396,180,18}
units_list[34] = {11,69998,0,1044,444,180,5}
units_list[35] = {11,69998,0,1044,588,180,6}
units_list[36] = {11,69998,6,1044,396,180,17}
units_list[37] = {11,69998,7,2364,3756,180,81}
units_list[38] = {11,69998,0,2196,3756,180,16}
units_list[39] = {11,69998,0,2316,3660,180,15}
units_list[40] = {11,69998,6,2100,2700,180,63}
units_list[41] = {4,5114,0,2384,3552,0,0}
units_list[42] = {11,69998,7,468,3492,180,82}
units_list[43] = {4,5113,0,1120,2144,0,0}
units_list[44] = {4,5113,0,928,2432,0,0}
units_list[45] = {4,5113,0,1120,2432,180,0}
units_list[46] = {4,5017,0,896,2368,0,0}
units_list[47] = {11,69998,6,828,2196,180,71}
units_list[48] = {4,5013,0,896,2064,0,0}
units_list[49] = {4,5032,0,1024,2080,0,0}
units_list[50] = {4,5008,0,896,2160,0,0}
units_list[51] = {4,5008,0,896,2288,0,0}
units_list[52] = {11,69998,5,1020,2052,180,25}
units_list[53] = {4,5006,0,1760,2496,0,0}
units_list[54] = {4,5017,0,1792,2880,180,0}
units_list[55] = {4,5008,0,1792,2768,180,0}
units_list[56] = {11,69998,5,1716,2604,180,76}
units_list[57] = {4,5008,0,1792,2736,180,0}
units_list[58] = {4,5013,0,1792,2624,180,0}
units_list[59] = {4,5032,0,1712,2640,0,0}
units_list[60] = {4,5015,0,1680,2624,0,0}
units_list[61] = {4,5032,0,1472,1632,0,0}
units_list[62] = {4,5030,0,1152,1712,0,0}
units_list[63] = {4,5032,0,1792,1392,0,0}
units_list[64] = {4,5014,0,1136,2064,180,0}
units_list[65] = {4,5007,0,1008,2064,0,0}
units_list[66] = {4,5007,0,1024,2064,0,0}
units_list[67] = {4,5008,0,1136,1952,180,0}
units_list[68] = {4,5008,0,1136,1808,180,0}
units_list[69] = {4,5016,0,1136,1664,0,0}
units_list[70] = {4,5008,0,1536,1552,180,0}
units_list[71] = {4,5015,0,1440,1616,0,0}
units_list[72] = {4,5014,0,1536,1616,180,0}
units_list[73] = {4,5007,0,1616,1376,0,0}
units_list[74] = {4,5007,0,1760,1376,0,0}
units_list[75] = {4,5018,0,1536,1376,0,0}
units_list[76] = {4,5015,0,1872,1376,180,0}
units_list[77] = {11,69998,5,1116,1716,180,73}
units_list[78] = {11,69998,5,1476,1596,180,75}
units_list[79] = {11,69998,6,1596,1524,180,67}
units_list[80] = {11,69998,5,1788,1356,180,24}
units_list[81] = {11,69998,6,2100,1356,180,68}
units_list[82] = {4,5013,0,2048,1328,0,0}
units_list[83] = {4,5013,0,2144,1328,180,0}
units_list[84] = {4,5014,0,2048,1408,0,0}
units_list[85] = {4,5014,0,2144,1408,180,0}
units_list[86] = {11,69998,5,1284,2172,180,84}
units_list[87] = {11,69998,0,1356,2148,180,47}
units_list[88] = {11,69998,0,1596,2148,180,48}
units_list[89] = {11,69998,0,1740,2100,180,49}
units_list[90] = {11,69998,0,2004,1812,180,52}
units_list[91] = {11,69998,0,2004,1644,180,54}
units_list[92] = {11,69998,0,2004,1596,180,55}
units_list[93] = {11,69998,6,1956,2580,180,70}
units_list[94] = {4,5013,0,2000,2560,180,0}
units_list[95] = {4,5014,0,2000,2624,180,0}
units_list[96] = {11,69998,0,468,2724,180,38}
units_list[97] = {11,69998,0,540,2676,180,39}
units_list[98] = {11,69998,0,348,2580,180,37}
units_list[99] = {11,69998,0,444,2532,180,40}
units_list[100] = {11,69998,0,372,2388,180,36}
units_list[101] = {11,69998,6,708,2268,180,65}
units_list[102] = {11,69998,6,660,2196,180,64}
units_list[103] = {11,69998,0,516,2244,180,35}
units_list[104] = {11,69998,0,612,2292,180,33}
units_list[105] = {11,69998,0,492,2364,180,41}
units_list[106] = {11,69998,6,2172,1572,180,86}
units_list[107] = {11,69998,6,1548,1716,180,69}
units_list[108] = {11,69998,0,1716,1860,180,42}
units_list[109] = {11,69998,0,1788,1764,180,43}
units_list[110] = {11,69998,0,1812,1644,180,44}
units_list[111] = {11,69998,0,1452,1740,180,19}
units_list[112] = {11,69998,0,1452,1956,180,20}
units_list[113] = {11,69998,0,1308,1956,180,21}
units_list[114] = {11,69998,0,1212,1860,180,22}
units_list[115] = {11,69998,0,1308,1764,180,23}
units_list[116] = {4,5013,0,2192,1952,180,0}
units_list[117] = {4,5013,0,2112,1952,0,0}
units_list[118] = {4,5014,0,2112,2032,0,0}
units_list[119] = {4,5014,0,2192,2032,180,0}
units_list[120] = {4,5013,0,1904,2560,0,0}
units_list[121] = {4,5014,0,1904,2624,0,0}
units_list[122] = {11,69998,0,1812,1524,180,56}
units_list[123] = {11,69998,3,1332,1068,180,9}
units_list[124] = {4,5018,0,1120,1376,0,0}
units_list[125] = {4,5113,0,1200,1216,0,0}
units_list[126] = {11,69998,1,228,3540,180,2}
units_list[127] = {11,69998,7,2268,1572,180,80}
units_list[128] = {11,69998,8,1692,1452,180,12}
units_list[129] = {11,69998,7,1452,2580,180,83}
units_list[130] = {11,69998,8,564,2748,180,11}
units_list[131] = {11,69998,9,2076,3060,180,93}
units_list[132] = {11,69998,9,2124,3060,180,94}
units_list[133] = {11,69998,9,2100,3108,180,95}
units_list[134] = {11,69998,9,1476,1836,180,102}
units_list[135] = {11,69998,9,1476,1884,180,103}
units_list[136] = {11,69998,9,684,3876,180,89}
units_list[137] = {11,69998,9,708,3948,180,90}
