map_background = "world/yxys_yoda_02"
units_list = {}
units_list[1] = {4,5048,0,80,1920,0,0}
units_list[2] = {4,5048,0,96,1824,180,0}
units_list[3] = {4,5048,0,352,2224,0,0}
units_list[4] = {4,5048,0,496,2224,180,0}
units_list[5] = {4,5048,0,640,2112,180,0}
units_list[6] = {4,5048,0,144,1728,0,0}
units_list[7] = {4,5048,0,1664,896,180,0}
units_list[8] = {4,5048,0,1392,1920,180,0}
units_list[9] = {4,5048,0,96,2032,180,0}
units_list[10] = {4,5048,0,160,2064,0,0}
units_list[11] = {4,5048,0,288,2192,0,0}
units_list[12] = {4,5049,0,128,1840,180,0}
units_list[13] = {4,5048,0,128,2208,180,0}
units_list[14] = {4,5048,0,208,2176,0,0}
units_list[15] = {4,5048,0,96,2112,0,0}
units_list[16] = {4,5048,0,592,2176,0,0}
units_list[17] = {4,5049,0,48,1952,0,0}
units_list[18] = {4,5049,0,144,1744,180,0}
units_list[19] = {4,5049,0,224,2208,180,0}
units_list[20] = {4,5049,0,960,2112,180,0}
units_list[21] = {4,5048,0,832,2192,0,0}
units_list[22] = {4,5049,0,752,2112,0,0}
units_list[23] = {4,5048,0,720,2080,0,0}
units_list[24] = {4,5048,0,832,2080,180,0}
units_list[25] = {4,5048,0,128,1504,0,0}
units_list[26] = {4,5048,0,176,1312,0,0}
units_list[27] = {4,5048,0,256,1248,180,0}
units_list[28] = {4,5048,0,208,1680,180,0}
units_list[29] = {4,5048,0,496,1728,0,0}
units_list[30] = {4,5048,0,576,1696,0,0}
units_list[31] = {4,5048,0,144,1632,0,0}
units_list[32] = {4,5049,0,176,1536,180,0}
units_list[33] = {4,5049,0,96,1328,0,0}
units_list[34] = {4,5049,0,224,1248,180,0}
units_list[35] = {4,5049,0,624,1696,0,0}
units_list[36] = {4,5048,0,704,1680,180,0}
units_list[37] = {4,5048,0,1040,1616,0,0}
units_list[38] = {4,5048,0,416,1168,0,0}
units_list[39] = {4,5048,0,512,1136,180,0}
units_list[40] = {4,5048,0,576,1072,0,0}
units_list[41] = {4,5048,0,1312,1568,0,0}
units_list[42] = {4,5048,0,1360,1504,180,0}
units_list[43] = {4,5048,0,1424,1488,180,0}
units_list[44] = {4,5048,0,1536,1472,0,0}
units_list[45] = {4,5049,0,768,1664,180,0}
units_list[46] = {4,5049,0,1472,1424,0,0}
units_list[47] = {4,5049,0,1600,1392,180,0}
units_list[48] = {4,5048,0,1488,1536,0,0}
units_list[49] = {4,5048,0,1664,1520,180,0}
units_list[50] = {4,5048,0,1648,1456,0,0}
units_list[51] = {4,5048,0,1744,1472,180,0}
units_list[52] = {4,5048,0,1760,1408,0,0}
units_list[53] = {4,5048,0,1744,1568,0,0}
units_list[54] = {4,5048,0,1744,1344,0,0}
units_list[55] = {4,5048,0,1696,1152,0,0}
units_list[56] = {4,5048,0,1712,1072,180,0}
units_list[57] = {4,5048,0,1712,1264,0,0}
units_list[58] = {4,5049,0,1680,1168,0,0}
units_list[59] = {4,5049,0,1696,960,0,0}
units_list[60] = {4,5049,0,1632,816,0,0}
units_list[61] = {4,5048,0,752,1088,0,0}
units_list[62] = {4,5048,0,816,1056,180,0}
units_list[63] = {4,5048,0,688,1072,180,0}
units_list[64] = {4,5048,0,1104,1584,180,0}
units_list[65] = {4,5048,0,1008,1664,180,0}
units_list[66] = {4,5048,0,944,1632,180,0}
units_list[67] = {4,5048,0,1184,1536,0,0}
units_list[68] = {4,5049,0,1424,1520,180,0}
units_list[69] = {4,5049,0,1184,1568,180,0}
units_list[70] = {4,5048,0,1248,1520,0,0}
units_list[71] = {4,5048,0,912,960,180,0}
units_list[72] = {4,5048,0,1632,928,180,0}
units_list[73] = {4,5048,0,1488,672,180,0}
units_list[74] = {4,5048,0,1440,608,0,0}
units_list[75] = {4,5048,0,1712,704,0,0}
units_list[76] = {4,5048,0,1728,640,180,0}
units_list[77] = {4,5048,0,1360,560,0,0}
units_list[78] = {4,5048,0,1440,528,180,0}
units_list[79] = {4,5049,0,1360,576,0,0}
units_list[80] = {4,5048,0,144,1424,180,0}
units_list[81] = {4,5048,0,1328,1632,180,0}
units_list[82] = {4,5048,0,1488,1872,0,0}
units_list[83] = {4,5048,0,1536,1824,180,0}
units_list[84] = {4,5048,0,1600,1872,0,0}
units_list[85] = {4,5048,0,1584,1760,0,0}
units_list[86] = {4,5048,0,1632,1712,180,0}
units_list[87] = {4,5048,0,1680,1664,180,0}
units_list[88] = {4,5049,0,1616,1472,180,0}
units_list[89] = {4,5049,0,1680,1600,0,0}
units_list[90] = {4,5049,0,1520,1744,0,0}
units_list[91] = {4,5049,0,1584,1872,180,0}
units_list[92] = {4,5048,0,480,1792,180,0}
units_list[93] = {4,5048,0,544,1840,0,0}
units_list[94] = {4,5048,0,624,1808,180,0}
units_list[95] = {4,5048,0,256,2096,180,0}
units_list[96] = {4,5048,0,336,2080,0,0}
units_list[97] = {4,5048,0,448,2064,180,0}
units_list[98] = {4,5048,0,496,2016,0,0}
units_list[99] = {4,5048,0,544,1952,180,0}
units_list[100] = {4,5049,0,608,1872,180,0}
units_list[101] = {4,5049,0,528,1888,0,0}
units_list[102] = {4,5049,0,384,2080,0,0}
units_list[103] = {4,5048,0,912,2080,0,0}
units_list[104] = {4,5048,0,752,1920,180,0}
units_list[105] = {4,5048,0,688,1856,0,0}
units_list[106] = {4,5048,0,832,1920,180,0}
units_list[107] = {4,5048,0,976,1968,180,0}
units_list[108] = {4,5048,0,1056,1952,0,0}
units_list[109] = {4,5048,0,1136,2016,0,0}
units_list[110] = {4,5048,0,1200,1968,180,0}
units_list[111] = {4,5048,0,1296,1920,180,0}
units_list[112] = {4,5048,0,1248,2016,0,0}
units_list[113] = {4,5049,0,1072,1984,0,0}
units_list[114] = {4,5049,0,1248,1920,180,0}
units_list[115] = {4,5049,0,832,1952,180,0}
units_list[116] = {4,5049,0,896,1920,0,0}
units_list[117] = {4,5049,0,688,1888,0,0}
units_list[118] = {4,5049,0,912,1984,0,0}
units_list[119] = {4,5140,0,96,1584,180,0}
units_list[120] = {4,5140,0,544,1760,180,0}
units_list[121] = {4,5140,0,128,1968,180,0}
units_list[122] = {4,5140,0,160,2000,180,0}
units_list[123] = {4,5140,0,224,2032,0,0}
units_list[124] = {4,5140,0,272,2048,180,0}
units_list[125] = {4,5140,0,144,1920,180,0}
units_list[126] = {4,5140,0,416,2000,0,0}
units_list[127] = {4,5140,0,432,1968,180,0}
units_list[128] = {4,5140,0,464,1952,0,0}
units_list[129] = {4,5140,0,512,1872,0,0}
units_list[130] = {4,5140,0,352,2144,180,0}
units_list[131] = {4,5140,0,512,2176,180,0}
units_list[132] = {4,5140,0,496,2160,0,0}
units_list[133] = {4,5140,0,576,2000,0,0}
units_list[134] = {4,5140,0,784,2016,0,0}
units_list[135] = {4,5140,0,352,2032,180,0}
units_list[136] = {4,5140,0,320,2016,0,0}
units_list[137] = {4,5048,0,288,1168,180,0}
units_list[138] = {4,5048,0,368,1120,180,0}
units_list[139] = {4,5048,0,624,1008,0,0}
units_list[140] = {4,5049,0,752,976,0,0}
units_list[141] = {4,5049,0,336,1168,180,0}
units_list[142] = {4,5049,0,448,1088,180,0}
units_list[143] = {4,5049,0,624,1072,0,0}
units_list[144] = {4,5049,0,208,720,0,0}
units_list[145] = {4,5048,0,320,752,180,0}
units_list[146] = {4,5049,0,304,864,0,0}
units_list[147] = {4,5049,0,528,944,180,0}
units_list[148] = {4,5048,0,528,896,180,0}
units_list[149] = {4,5048,0,496,1056,180,0}
units_list[150] = {4,5048,0,528,1008,180,0}
units_list[151] = {4,5048,0,1344,1984,0,0}
units_list[152] = {4,5048,0,1360,2208,0,0}
units_list[153] = {4,5048,0,1408,2144,180,0}
units_list[154] = {4,5048,0,1520,2176,180,0}
units_list[155] = {4,5048,0,1584,2128,0,0}
units_list[156] = {4,5048,0,1680,2080,180,0}
units_list[157] = {4,5048,0,1712,2016,0,0}
units_list[158] = {4,5049,0,1472,1904,180,0}
units_list[159] = {4,5049,0,1280,2208,0,0}
units_list[160] = {4,5049,0,1456,2176,180,0}
units_list[161] = {4,5049,0,1664,2096,180,0}
units_list[162] = {4,5049,0,1568,2064,0,0}
units_list[163] = {4,5049,0,112,896,0,0}
units_list[164] = {4,5049,0,192,912,180,0}
units_list[165] = {10,14,0,60,1236,180,1}
units_list[166] = {11,69998,1,564,1404,180,2}
units_list[167] = {3,12232,21,324,1500,0,0}
units_list[168] = {11,69998,0,420,1452,180,3}
units_list[169] = {11,69998,0,948,1284,180,4}
units_list[170] = {11,69998,0,1332,1116,180,5}
units_list[171] = {11,69998,0,1596,1020,180,6}
units_list[172] = {11,69998,0,204,1524,180,7}
units_list[173] = {3,12236,22,1452,1068,0,0}
units_list[174] = {4,5048,0,176,160,180,0}
units_list[175] = {4,5048,0,272,112,0,0}
units_list[176] = {4,5048,0,528,128,0,0}
units_list[177] = {4,5048,0,96,240,180,0}
units_list[178] = {4,5048,0,128,304,0,0}
units_list[179] = {4,5048,0,96,384,0,0}
units_list[180] = {4,5049,0,160,336,180,0}
units_list[181] = {4,5049,0,144,160,180,0}
units_list[182] = {4,5049,0,336,112,0,0}
units_list[183] = {4,5049,0,224,112,180,0}
units_list[184] = {4,5048,0,624,160,180,0}
units_list[185] = {4,5048,0,1056,224,0,0}
units_list[186] = {4,5048,0,1120,256,180,0}
units_list[187] = {4,5049,0,1664,576,0,0}
units_list[188] = {4,5049,0,704,112,180,0}
units_list[189] = {4,5049,0,544,128,0,0}
units_list[190] = {4,5048,0,1696,784,0,0}
units_list[191] = {4,5048,0,1648,720,180,0}
units_list[192] = {4,5048,0,1568,720,0,0}
units_list[193] = {4,5048,0,1344,736,180,0}
units_list[194] = {4,5048,0,1408,688,180,0}
units_list[195] = {4,5049,0,1552,624,180,0}
units_list[196] = {4,5140,0,80,1408,0,0}
units_list[197] = {4,5140,0,1616,656,0,0}
units_list[198] = {4,5140,0,1504,576,180,0}
units_list[199] = {4,5140,0,1408,736,180,0}
units_list[200] = {4,5140,0,1456,704,0,0}
units_list[201] = {4,5140,0,1504,736,0,0}
units_list[202] = {4,5140,0,1584,752,180,0}
units_list[203] = {4,5140,0,1632,784,180,0}
units_list[204] = {4,5140,0,1536,768,180,0}
units_list[205] = {4,5140,0,1696,864,0,0}
units_list[206] = {4,5049,0,1344,656,180,0}
units_list[207] = {4,5049,0,336,960,180,0}
units_list[208] = {4,5049,0,736,896,180,0}
units_list[209] = {4,5048,0,944,224,180,0}
units_list[210] = {4,5049,0,1008,256,180,0}
units_list[211] = {4,5048,0,1216,384,180,0}
units_list[212] = {4,5049,0,1104,288,0,0}
units_list[213] = {4,5048,0,1232,304,180,0}
units_list[214] = {4,5048,0,1328,448,180,0}
units_list[215] = {4,5048,0,1296,160,180,0}
units_list[216] = {4,5048,0,1440,304,180,0}
units_list[217] = {4,5048,0,1504,256,0,0}
units_list[218] = {4,5048,0,1648,288,0,0}
units_list[219] = {4,5048,0,1584,192,180,0}
units_list[220] = {4,5048,0,1696,368,180,0}
units_list[221] = {4,5048,0,1376,192,180,0}
units_list[222] = {4,5049,0,1520,496,180,0}
units_list[223] = {4,5049,0,1328,208,180,0}
units_list[224] = {4,5049,0,1440,320,0,0}
units_list[225] = {4,5049,0,1536,272,180,0}
units_list[226] = {4,5049,0,1664,208,180,0}
units_list[227] = {4,5049,0,1504,160,0,0}
units_list[228] = {4,5049,0,1696,288,0,0}
units_list[229] = {4,5049,0,1136,112,0,0}
units_list[230] = {4,5048,0,384,896,0,0}
units_list[231] = {4,5048,0,880,1040,0,0}
units_list[232] = {4,5048,0,976,1008,180,0}
units_list[233] = {4,5048,0,448,832,0,0}
units_list[234] = {4,5048,0,672,880,0,0}
units_list[235] = {4,5048,0,592,864,180,0}
units_list[236] = {4,5048,0,384,784,0,0}
units_list[237] = {4,5049,0,496,832,0,0}
units_list[238] = {4,5048,0,208,384,0,0}
units_list[239] = {4,5048,0,272,320,180,0}
units_list[240] = {4,5048,0,368,288,0,0}
units_list[241] = {4,5048,0,464,208,180,0}
units_list[242] = {4,5048,0,448,128,0,0}
units_list[243] = {4,5048,0,1136,576,180,0}
units_list[244] = {4,5048,0,1280,608,0,0}
units_list[245] = {4,5049,0,1168,512,180,0}
units_list[246] = {4,5048,0,656,288,0,0}
units_list[247] = {4,5048,0,704,336,180,0}
units_list[248] = {4,5048,0,1232,560,0,0}
units_list[249] = {4,5048,0,1152,336,0,0}
units_list[250] = {4,5048,0,784,352,0,0}
units_list[251] = {4,5048,0,848,400,180,0}
units_list[252] = {4,5048,0,928,384,0,0}
units_list[253] = {4,5048,0,976,464,0,0}
units_list[254] = {4,5048,0,1056,496,0,0}
units_list[255] = {4,5048,0,656,944,180,0}
units_list[256] = {4,5048,0,832,944,180,0}
units_list[257] = {4,5049,0,432,224,180,0}
units_list[258] = {4,5049,0,320,256,0,0}
units_list[259] = {4,5049,0,272,320,180,0}
units_list[260] = {4,5049,0,624,240,180,0}
units_list[261] = {4,5048,0,528,256,0,0}
units_list[262] = {4,5049,0,240,624,0,0}
units_list[263] = {4,5048,0,160,560,180,0}
units_list[264] = {4,5049,0,176,640,180,0}
units_list[265] = {4,5048,0,128,624,0,0}
units_list[266] = {4,5048,0,128,496,0,0}
units_list[267] = {4,5048,0,144,432,0,0}
units_list[268] = {4,5048,0,288,704,180,0}
units_list[269] = {4,5049,0,752,272,0,0}
units_list[270] = {4,5049,0,912,416,0,0}
units_list[271] = {4,5049,0,1104,512,0,0}
units_list[272] = {4,5049,0,1056,384,0,0}
units_list[273] = {4,5049,0,1120,416,180,0}
units_list[274] = {4,5048,0,736,96,0,0}
units_list[275] = {4,5048,0,816,144,180,0}
units_list[276] = {4,5048,0,896,128,0,0}
units_list[277] = {4,5048,0,272,816,0,0}
units_list[278] = {4,5048,0,128,1056,0,0}
units_list[279] = {4,5048,0,192,1104,180,0}
units_list[280] = {4,5048,0,240,1072,180,0}
units_list[281] = {11,69998,0,372,420,180,10}
units_list[282] = {11,69998,0,588,540,180,11}
units_list[283] = {11,69998,0,276,1572,180,8}
units_list[284] = {11,69998,0,228,1980,180,9}
units_list[285] = {14,16038,0,300,1956,180,0}
units_list[286] = {3,12242,22,1380,1188,180,0}
units_list[287] = {3,12242,22,1236,1020,180,0}
units_list[288] = {3,12242,22,492,588,135,0}
units_list[289] = {3,12242,22,636,444,135,0}
units_list[290] = {14,12246,22,468,492,180,0}
units_list[291] = {13,17009,1,204,1740,180,0}
units_list[292] = {13,17009,1,492,1740,180,0}
units_list[293] = {11,69998,0,948,732,180,12}
units_list[294] = {11,69998,0,1332,996,180,13}
units_list[295] = {11,69998,0,1572,1140,180,14}

units_data = {}
units_data[1] = {
	uniqueID = 1,
	totalWave = 1,
	gold = 500,
	pathList = {
		{3,4,5,6,13,12,11,10,},
		{5,4,3,7,},
		{8,9,},
		{13,12,11,10,},
		{11,12,13,14,},
	},
	dropFlag = -1,
}
units_data[2] = {
	uniqueID = 2,
	pointType = 2,
}
units_data[3] = {
	uniqueID = 3,
	pointType = 0,
	rangeRadius = 50,
}
units_data[4] = {
	uniqueID = 4,
	pointType = 0,
	rangeRadius = 50,
}
units_data[5] = {
	uniqueID = 5,
	pointType = 0,
	rangeRadius = 50,
}
units_data[6] = {
	uniqueID = 6,
	pointType = 0,
	rangeRadius = 50,
}
units_data[7] = {
	uniqueID = 7,
	pointType = 0,
	rangeRadius = 50,
}
units_data[8] = {
	uniqueID = 10,
	pointType = 0,
	rangeRadius = 50,
}
units_data[9] = {
	uniqueID = 11,
	pointType = 0,
	rangeRadius = 50,
}
units_data[10] = {
	uniqueID = 8,
	pointType = 0,
	rangeRadius = 40,
}
units_data[11] = {
	uniqueID = 9,
	pointType = 0,
	rangeRadius = 40,
}
units_data[12] = {
	uniqueID = 12,
	pointType = 0,
	rangeRadius = 50,
}
units_data[13] = {
	uniqueID = 13,
	pointType = 0,
	rangeRadius = 50,
}
units_data[14] = {
	uniqueID = 14,
	pointType = 0,
	rangeRadius = 50,
}

map_area = {}
