map_background = "world/yxys_spider_04"
units_list = {}
units_list[1] = {4,5116,0,128,720,0,0}
units_list[2] = {4,5116,0,112,800,180,0}
units_list[3] = {4,5116,0,112,912,180,0}
units_list[4] = {4,5116,0,144,992,0,0}
units_list[5] = {4,5116,0,176,1360,0,0}
units_list[6] = {4,5116,0,96,1264,180,0}
units_list[7] = {4,5116,0,160,1296,180,0}
units_list[8] = {4,5116,0,160,1232,180,0}
units_list[9] = {4,5116,0,1088,832,0,0}
units_list[10] = {4,5116,0,1120,912,180,0}
units_list[11] = {4,5116,0,1104,976,180,0}
units_list[12] = {4,5116,0,1120,1056,0,0}
units_list[13] = {4,5116,0,496,1360,0,0}
units_list[14] = {4,5116,0,576,1408,180,0}
units_list[15] = {4,5116,0,656,1360,180,0}
units_list[16] = {4,5116,0,912,1376,180,0}
units_list[17] = {4,5117,0,112,1296,0,0}
units_list[18] = {4,5117,0,176,1008,180,0}
units_list[19] = {4,5117,0,96,928,0,0}
units_list[20] = {4,5117,0,640,1376,180,0}
units_list[21] = {4,5117,0,1072,1232,0,0}
units_list[22] = {4,5117,0,1072,976,0,0}
units_list[23] = {12,5107,0,192,96,0,0}
units_list[24] = {12,5107,0,144,272,180,0}
units_list[25] = {12,5107,0,608,80,0,0}
units_list[26] = {12,5107,0,560,256,0,0}
units_list[27] = {12,5107,0,896,64,0,0}
units_list[28] = {12,5107,0,1104,96,180,0}
units_list[29] = {12,5107,0,1088,272,0,0}
units_list[30] = {12,5107,0,800,272,0,0}
units_list[31] = {12,5107,0,1088,480,0,0}
units_list[32] = {12,5107,0,160,464,0,0}
units_list[33] = {12,5107,0,176,640,180,0}
units_list[34] = {12,5107,0,176,816,0,0}
units_list[35] = {12,5107,0,176,1008,180,0}
units_list[36] = {12,5107,0,160,1184,0,0}
units_list[37] = {12,5107,0,832,496,180,0}
units_list[38] = {12,5107,0,1072,688,180,0}
units_list[39] = {12,5107,0,816,704,0,0}
units_list[40] = {12,5107,0,1040,880,0,0}
units_list[41] = {12,5107,0,704,912,180,0}
units_list[42] = {12,5107,0,864,1088,0,0}
units_list[43] = {12,5107,0,1024,1088,180,0}
units_list[44] = {12,5107,0,992,1280,180,0}
units_list[45] = {12,5107,0,192,1376,0,0}
units_list[46] = {12,5107,0,608,416,180,0}
units_list[47] = {12,5107,0,496,608,180,0}
units_list[48] = {12,5107,0,528,800,180,0}
units_list[49] = {12,5107,0,480,976,180,0}
units_list[50] = {12,5107,0,544,1168,0,0}
units_list[51] = {12,5107,0,560,1376,0,0}
units_list[52] = {4,5000,0,544,432,0,0}
units_list[53] = {4,5000,0,736,432,0,0}
units_list[54] = {4,5001,0,416,432,0,0}
units_list[55] = {4,5001,0,416,480,0,0}
units_list[56] = {4,5000,0,272,608,180,0}
units_list[57] = {4,5116,0,464,528,180,0}
units_list[58] = {4,5000,0,64,608,180,0}
units_list[59] = {4,5116,0,80,656,0,0}
units_list[60] = {4,5117,0,160,608,180,0}
units_list[61] = {4,5001,0,848,512,180,0}
units_list[62] = {4,5117,0,1216,752,180,0}
units_list[63] = {4,5116,0,1184,832,0,0}
units_list[64] = {4,5000,0,992,608,0,0}
units_list[65] = {4,5000,0,1200,608,0,0}
units_list[66] = {4,5001,0,848,432,180,0}
units_list[67] = {4,5116,0,1104,640,180,0}
units_list[68] = {4,5116,0,112,1424,0,0}
units_list[69] = {4,5116,0,144,1600,180,0}
units_list[70] = {4,5116,0,160,1504,180,0}
units_list[71] = {4,5117,0,192,1376,180,0}
units_list[72] = {4,5117,0,96,1472,0,0}
units_list[73] = {4,5117,0,144,1520,180,0}
units_list[74] = {4,5117,0,96,1600,180,0}
units_list[75] = {4,5116,0,1136,1552,0,0}
