map_background = "world/yxys_mechanics_001"
units_list = {}
units_list[1] = {12,5123,0,192,256,0,0}
units_list[2] = {12,5123,0,592,256,0,0}
units_list[3] = {12,5123,0,992,256,0,0}
units_list[4] = {12,5123,0,1344,256,0,0}
units_list[5] = {12,5123,0,192,560,0,0}
units_list[6] = {12,5123,0,976,560,0,0}
units_list[7] = {12,5123,0,1360,560,0,0}
units_list[8] = {12,5123,0,1344,864,0,0}
units_list[9] = {12,5123,0,960,864,0,0}
units_list[10] = {12,5123,0,560,864,0,0}
units_list[11] = {12,5123,0,176,864,0,0}
units_list[12] = {12,5123,0,176,1136,0,0}
units_list[13] = {12,5123,0,560,1136,0,0}
units_list[14] = {12,5123,0,1344,1168,0,0}
units_list[15] = {12,5123,0,944,1168,0,0}
units_list[16] = {12,5123,0,1344,1472,0,0}
units_list[17] = {12,5123,0,1344,1744,0,0}
units_list[18] = {12,5123,0,1344,1920,0,0}
units_list[19] = {12,5123,0,960,1904,0,0}
units_list[20] = {12,5123,0,960,1616,0,0}
units_list[21] = {12,5123,0,960,1408,0,0}
units_list[22] = {12,5123,0,576,1424,0,0}
units_list[23] = {12,5123,0,560,1680,0,0}
units_list[24] = {12,5123,0,560,1936,0,0}
units_list[25] = {12,5123,0,176,1904,0,0}
units_list[26] = {12,5123,0,176,1648,0,0}
units_list[27] = {12,5123,0,176,1424,0,0}
units_list[28] = {4,5137,0,112,96,0,0}
units_list[29] = {4,5138,0,32,192,0,0}
units_list[30] = {4,5138,0,32,384,0,0}
units_list[31] = {4,5138,0,32,560,0,0}
units_list[32] = {4,5138,0,32,752,0,0}
units_list[33] = {4,5138,0,32,1520,0,0}
units_list[34] = {12,5123,0,592,560,0,0}
units_list[35] = {4,5138,0,32,1136,0,0}
units_list[36] = {4,5137,0,1440,96,0,0}
units_list[37] = {4,5138,0,1504,192,0,0}
units_list[38] = {4,5138,0,1504,384,0,0}
units_list[39] = {4,5138,0,1504,576,0,0}
units_list[40] = {4,5138,0,1504,768,0,0}
units_list[41] = {4,5138,0,1504,1152,0,0}
units_list[42] = {4,5138,0,1504,1344,0,0}
units_list[43] = {4,5138,0,1504,1536,0,0}
units_list[44] = {4,5137,0,112,2016,0,0}
units_list[45] = {4,5137,0,1456,2016,0,0}
units_list[46] = {4,5138,0,1504,1728,0,0}
units_list[47] = {4,5138,0,1504,1920,0,0}
units_list[48] = {4,5138,0,32,1712,0,0}
units_list[49] = {4,5138,0,32,1904,0,0}
units_list[50] = {4,5138,0,32,1328,0,0}
units_list[51] = {19,5208,22,132,228,180,0}
units_list[52] = {19,5208,22,132,348,180,0}
units_list[53] = {19,5208,22,132,468,180,0}
units_list[54] = {19,5208,22,1380,228,180,0}
units_list[55] = {19,5208,22,1380,348,180,0}
units_list[56] = {19,5208,22,132,588,180,0}
units_list[57] = {19,5208,22,252,588,180,0}
units_list[58] = {19,5208,22,372,588,180,0}
units_list[59] = {19,5208,22,252,468,180,0}
units_list[60] = {19,5208,22,372,468,180,0}
units_list[61] = {19,5208,22,492,468,180,0}
units_list[62] = {19,5208,22,612,468,180,0}
units_list[63] = {19,5208,22,1380,468,180,0}
units_list[64] = {19,5208,22,1260,468,180,0}
units_list[65] = {19,5208,22,1140,468,180,0}
units_list[66] = {19,5208,22,1020,468,180,0}
units_list[67] = {19,5208,22,900,468,180,0}
units_list[68] = {19,5208,22,492,588,180,0}
units_list[69] = {19,5208,22,612,588,180,0}
units_list[70] = {19,5208,22,252,348,180,0}
units_list[71] = {19,5208,22,252,228,180,0}
units_list[72] = {19,5208,22,372,348,180,0}
units_list[73] = {19,5208,22,492,228,180,0}
units_list[74] = {19,5208,22,492,348,180,0}
units_list[75] = {19,5208,22,612,228,180,0}
units_list[76] = {19,5208,22,612,348,180,0}
units_list[77] = {19,5208,22,900,348,180,0}
units_list[78] = {19,5208,22,1020,348,180,0}
units_list[79] = {19,5208,22,1140,348,180,0}
units_list[80] = {19,5208,22,1260,348,180,0}
units_list[81] = {19,5208,22,1260,228,180,0}
units_list[82] = {19,5208,22,1140,228,180,0}
units_list[83] = {19,5208,22,1020,228,180,0}
units_list[84] = {19,5208,22,900,228,180,0}
units_list[85] = {19,5208,22,372,228,180,0}
units_list[86] = {19,5208,22,900,588,180,0}
units_list[87] = {19,5208,22,1020,588,180,0}
units_list[88] = {19,5208,22,1140,588,180,0}
units_list[89] = {19,5208,22,1260,588,180,0}
units_list[90] = {19,5208,22,1380,588,180,0}
units_list[91] = {19,5208,22,132,708,180,0}
units_list[92] = {19,5208,22,252,708,180,0}
units_list[93] = {19,5208,22,132,1116,180,0}
units_list[94] = {19,5208,22,132,1236,180,0}
units_list[95] = {19,5208,22,252,1116,180,0}
units_list[96] = {19,5208,22,252,1236,180,0}
units_list[97] = {19,5208,22,132,1356,180,0}
units_list[98] = {19,5208,22,252,1356,180,0}
units_list[99] = {19,5208,22,132,1476,180,0}
units_list[100] = {19,5208,22,132,1716,180,0}
units_list[101] = {19,5208,22,252,1476,180,0}
units_list[102] = {19,5208,22,252,1596,180,0}
units_list[103] = {19,5208,22,252,1716,180,0}
units_list[104] = {19,5208,22,372,708,180,0}
units_list[105] = {19,5208,22,492,708,180,0}
units_list[106] = {19,5208,22,612,708,180,0}
units_list[107] = {19,5208,22,900,708,180,0}
units_list[108] = {19,5208,22,1020,708,180,0}
units_list[109] = {19,5208,22,1140,708,180,0}
units_list[110] = {19,5208,22,1260,708,180,0}
units_list[111] = {19,5208,22,1380,708,180,0}
units_list[112] = {19,5208,22,900,1116,180,0}
units_list[113] = {19,5208,22,900,1236,180,0}
units_list[114] = {19,5208,22,372,1116,180,0}
units_list[115] = {19,5208,22,492,1116,180,0}
units_list[116] = {19,5208,22,612,1116,180,0}
units_list[117] = {19,5208,22,372,1236,180,0}
units_list[118] = {19,5208,22,492,1236,180,0}
units_list[119] = {19,5208,22,612,1236,180,0}
units_list[120] = {19,5208,22,372,1356,180,0}
units_list[121] = {19,5208,22,492,1356,180,0}
units_list[122] = {19,5208,22,612,1356,180,0}
units_list[123] = {19,5208,22,372,1476,180,0}
units_list[124] = {19,5208,22,492,1476,180,0}
units_list[125] = {19,5208,22,612,1476,180,0}
units_list[126] = {19,5208,22,372,1596,180,0}
units_list[127] = {19,5208,22,492,1596,180,0}
