map_background = "world/yxys_ex_005"
units_list = {}
units_list[1] = {10,14,0,204,2868,180,2}
units_list[2] = {15,6100,0,12,1740,180,0}
units_list[3] = {12,5123,0,752,2048,0,0}
units_list[4] = {12,5123,0,752,2336,0,0}
units_list[5] = {4,5137,0,1472,1504,0,0}
units_list[6] = {4,5137,0,2048,1504,0,0}
units_list[7] = {4,5138,0,2880,1776,180,0}
units_list[8] = {4,5138,0,2880,1952,180,0}
units_list[9] = {4,5138,0,2880,2800,180,0}
units_list[10] = {4,5138,0,1344,1984,0,0}
units_list[11] = {4,5138,0,1344,2176,0,0}
units_list[12] = {4,5139,0,2928,2928,0,0}
units_list[13] = {4,5137,0,2464,2928,0,0}
units_list[14] = {4,5137,0,2640,2928,0,0}
units_list[15] = {4,5137,0,2816,2928,0,0}
units_list[16] = {4,5138,0,2880,2640,180,0}
units_list[17] = {4,5138,0,2880,2480,180,0}
units_list[18] = {4,5137,0,2240,288,180,0}
units_list[19] = {4,5137,0,2432,288,180,0}
units_list[20] = {12,5123,0,1056,448,0,0}
units_list[21] = {12,5123,0,2688,464,0,0}
units_list[22] = {12,5123,0,2240,464,0,0}
units_list[23] = {12,5123,0,2432,480,0,0}
units_list[24] = {12,5123,0,1456,464,0,0}
units_list[25] = {12,5123,0,1840,464,0,0}
units_list[26] = {4,5138,0,304,2240,0,0}
units_list[27] = {4,5138,0,1216,2432,0,0}
units_list[28] = {4,5138,0,1216,2240,0,0}
units_list[29] = {4,5138,0,1216,2048,0,0}
units_list[30] = {4,5138,0,1216,1856,0,0}
units_list[31] = {4,5138,0,1216,1664,0,0}
units_list[32] = {4,5138,0,1216,1472,0,0}
units_list[33] = {4,5138,0,304,2048,0,0}
units_list[34] = {4,5138,0,304,1856,0,0}
units_list[35] = {4,5138,0,304,1472,0,0}
units_list[36] = {4,5139,0,304,1376,0,0}
units_list[37] = {4,5139,0,1216,1376,0,0}
units_list[38] = {4,5137,0,432,1376,0,0}
units_list[39] = {4,5139,0,544,1376,0,0}
units_list[40] = {4,5139,0,304,2800,0,0}
units_list[41] = {4,5138,0,304,2432,0,0}
units_list[42] = {4,5138,0,304,2656,0,0}
units_list[43] = {4,5139,0,304,2576,0,0}
units_list[44] = {4,5137,0,432,2800,0,0}
units_list[45] = {4,5137,0,608,2800,0,0}
units_list[46] = {4,5137,0,784,2800,0,0}
units_list[47] = {4,5137,0,960,2800,0,0}
units_list[48] = {4,5137,0,1136,2800,0,0}
units_list[49] = {4,5139,0,1216,2800,0,0}
units_list[50] = {11,69998,1,924,2652,180,1}
units_list[51] = {4,5137,0,1104,2560,0,0}
units_list[52] = {4,5137,0,928,2560,0,0}
units_list[53] = {4,5137,0,736,2560,0,0}
units_list[54] = {4,5139,0,608,2560,0,0}
units_list[55] = {4,5139,0,1216,2560,0,0}
units_list[56] = {4,5138,0,1216,2656,0,0}
units_list[57] = {4,5137,0,368,1200,180,0}
units_list[58] = {4,5139,0,304,1200,0,0}
units_list[59] = {4,5138,0,1344,1792,0,0}
units_list[60] = {4,5137,0,1104,1376,0,0}
