map_background = "other/map_extend1_water_mask"
units_list = {}
units_list[1] = {7,5123,0,1456,1008,0,0}
units_list[2] = {7,5123,0,1056,1008,0,0}
units_list[3] = {7,5123,0,656,1008,0,0}
units_list[4] = {7,5123,0,1856,1008,0,0}
units_list[5] = {7,5123,0,656,1280,0,0}
units_list[6] = {7,5123,0,1056,1280,0,0}
units_list[7] = {7,5123,0,1456,1280,0,0}
units_list[8] = {7,5123,0,1856,1280,0,0}
units_list[9] = {7,5123,0,1456,1552,0,0}
units_list[10] = {7,5123,0,1856,1552,0,0}
units_list[11] = {7,5123,0,1056,1552,0,0}
units_list[12] = {7,5123,0,656,1552,0,0}
units_list[13] = {7,5123,0,-912,-272,0,0}
units_list[14] = {7,5123,0,656,1792,0,0}
units_list[15] = {7,5123,0,1056,1792,0,0}
units_list[16] = {7,5123,0,1456,1792,0,0}
units_list[17] = {7,5123,0,1856,1792,0,0}
units_list[18] = {7,5127,0,640,832,0,0}
units_list[19] = {7,5127,0,1024,832,0,0}
units_list[20] = {7,5127,0,1408,832,0,0}
units_list[21] = {7,5127,0,1872,832,0,0}
units_list[22] = {7,5127,0,1488,832,0,0}
units_list[23] = {7,5127,0,1872,1968,0,0}
units_list[24] = {7,5127,0,1488,1968,0,0}
units_list[25] = {7,5127,0,1104,1968,0,0}
units_list[26] = {7,5127,0,928,1968,0,0}
units_list[27] = {7,5124,0,2080,912,180,0}
units_list[28] = {7,5124,0,2080,1104,180,0}
units_list[29] = {7,5124,0,2080,1296,180,0}
units_list[30] = {7,5124,0,2080,1488,180,0}
units_list[31] = {7,5124,0,2080,1856,180,0}
units_list[32] = {7,5124,0,2064,832,0,0}
units_list[33] = {7,5125,0,912,2000,0,0}
units_list[34] = {7,5125,0,1216,2000,0,0}
units_list[35] = {7,5125,0,1520,2000,0,0}
units_list[36] = {7,5125,0,1840,2000,0,0}
units_list[37] = {7,5125,0,1936,2000,0,0}
units_list[38] = {7,5126,0,2096,1888,180,0}
units_list[39] = {7,5126,0,2096,1776,180,0}
units_list[40] = {7,5126,0,2096,1664,180,0}
units_list[41] = {7,5126,0,2096,1552,180,0}
units_list[42] = {7,5126,0,2096,1440,180,0}
units_list[43] = {7,5126,0,2096,1328,180,0}
units_list[44] = {7,5126,0,2096,1216,180,0}
units_list[45] = {7,5126,0,2096,1104,180,0}
units_list[46] = {7,5126,0,2096,992,180,0}
units_list[47] = {7,5126,0,2096,880,180,0}
units_list[48] = {7,5019,0,144,880,0,0}
units_list[49] = {7,5132,0,1872,1232,0,0}
units_list[50] = {7,5132,0,1376,1232,180,0}
units_list[51] = {7,5128,0,448,912,0,0}
units_list[52] = {7,5128,0,656,912,0,0}
units_list[53] = {7,5128,0,864,912,0,0}
units_list[54] = {7,5129,0,384,1024,180,0}
units_list[55] = {7,5129,0,512,1024,0,0}
units_list[56] = {7,5129,0,592,1024,180,0}
units_list[57] = {7,5129,0,720,1024,0,0}
units_list[58] = {7,5131,0,656,1040,0,0}
units_list[59] = {7,5129,0,800,1024,180,0}
units_list[60] = {7,5129,0,928,1024,0,0}
units_list[61] = {7,5131,0,880,1040,0,0}
units_list[62] = {7,5127,0,1328,1520,0,0}
units_list[63] = {7,5127,0,1520,1520,0,0}
units_list[64] = {7,5127,0,1808,1520,0,0}
units_list[65] = {7,5127,0,1856,1520,0,0}
units_list[66] = {7,5123,0,1136,1504,0,0}
units_list[67] = {7,5123,0,816,1504,0,0}
units_list[68] = {7,5133,0,1200,1024,0,0}
units_list[69] = {7,5130,0,448,1440,0,0}
units_list[70] = {7,5130,0,656,1440,0,0}
units_list[71] = {7,5129,0,720,1312,0,0}
units_list[72] = {7,5129,0,592,1312,180,0}
units_list[73] = {7,5129,0,512,1312,0,0}
units_list[74] = {7,5129,0,384,1312,180,0}
units_list[75] = {7,5131,0,432,1328,0,0}
units_list[76] = {7,5131,0,656,1328,0,0}
units_list[77] = {7,5127,0,640,1520,0,0}
units_list[78] = {7,5127,0,464,1520,0,0}
units_list[79] = {7,5124,0,2080,1680,180,0}
units_list[80] = {7,5124,0,272,1424,0,0}
units_list[81] = {7,5124,0,272,1232,0,0}
units_list[82] = {7,5124,0,272,1040,0,0}
units_list[83] = {7,5124,0,272,912,0,0}
units_list[84] = {7,5124,0,272,1600,0,0}
units_list[85] = {7,5124,0,272,1792,0,0}
units_list[86] = {7,5124,0,272,1872,0,0}
units_list[87] = {7,5127,0,592,1968,0,0}
units_list[88] = {7,5127,0,464,1968,0,0}
units_list[89] = {7,5127,0,480,832,0,0}
units_list[90] = {7,5123,0,496,1008,0,0}
units_list[91] = {7,5123,0,496,1280,0,0}
units_list[92] = {7,5123,0,496,1536,0,0}
units_list[93] = {7,5123,0,480,1792,0,0}
units_list[94] = {7,5125,0,592,2000,0,0}
units_list[95] = {7,5136,0,1520,576,0,0}
units_list[96] = {7,5137,0,400,304,0,0}
units_list[97] = {7,5139,0,2272,2432,0,0}
units_list[98] = {7,5140,0,1680,656,0,0}
units_list[99] = {7,5140,0,1520,368,0,0}
units_list[100] = {7,5140,0,1120,576,180,0}
units_list[101] = {7,5141,0,640,304,0,0}
units_list[102] = {7,5138,0,48,2432,0,0}
units_list[103] = {7,5142,0,32,2176,0,0}
units_list[104] = {7,5140,0,2432,2192,180,0}
units_list[105] = {7,5144,0,1920,2352,0,0}
units_list[106] = {7,5144,0,2048,528,180,0}
units_list[107] = {7,5145,0,960,288,0,0}
units_list[108] = {7,5145,0,96,624,180,0}
units_list[109] = {7,5146,0,1136,896,0,0}
units_list[110] = {7,5146,0,1136,944,0,0}
units_list[111] = {7,5134,0,1376,896,0,0}
units_list[112] = {7,5134,0,1648,896,0,0}
units_list[113] = {7,5134,0,1920,896,0,0}
units_list[114] = {7,5146,0,1104,912,0,0}
units_list[115] = {7,5126,0,1024,912,0,0}
units_list[116] = {7,5126,0,336,864,180,0}
units_list[117] = {7,5126,0,2000,1344,0,0}
units_list[118] = {7,5126,0,2000,1440,0,0}
units_list[119] = {7,5126,0,1120,1232,180,0}
units_list[120] = {7,5126,0,1120,1136,180,0}
units_list[121] = {7,5126,0,1120,1040,180,0}
units_list[122] = {7,5126,0,400,1616,0,0}
units_list[123] = {7,5126,0,1952,1616,0,0}
units_list[124] = {7,5126,0,1792,1568,0,0}
units_list[125] = {7,5126,0,576,1568,180,0}
units_list[126] = {7,5146,0,432,1552,0,0}
units_list[127] = {7,5146,0,432,1648,0,0}
units_list[128] = {7,5146,0,464,1648,0,0}
units_list[129] = {7,5146,0,448,1680,0,0}
units_list[130] = {7,5146,0,336,1568,0,0}
units_list[131] = {7,5146,0,368,1632,0,0}
units_list[132] = {7,5146,0,352,1680,0,0}
units_list[133] = {7,5146,0,1696,1584,0,0}
units_list[134] = {7,5146,0,1664,1552,0,0}
units_list[135] = {7,5146,0,1888,1648,0,0}
units_list[136] = {7,5146,0,1920,1680,0,0}
units_list[137] = {7,5146,0,1984,1584,0,0}
units_list[138] = {7,5146,0,2016,1552,0,0}
units_list[139] = {7,5146,0,2000,1664,0,0}
units_list[140] = {7,5146,0,2016,1680,0,0}
units_list[141] = {7,5146,0,2016,1648,0,0}
units_list[142] = {7,5146,0,1984,1648,0,0}
units_list[143] = {7,5146,0,1984,1680,0,0}
units_list[144] = {7,5146,0,1824,1648,0,0}
units_list[145] = {7,5135,0,848,1728,0,0}
units_list[146] = {7,5135,0,1040,1728,0,0}
units_list[147] = {7,5135,0,1232,1728,0,0}
units_list[148] = {7,5135,0,1664,1904,0,0}
units_list[149] = {7,5135,0,1664,1728,0,0}
units_list[150] = {7,5135,0,1440,1728,0,0}
units_list[151] = {7,5135,0,1440,1904,0,0}
units_list[152] = {7,5135,0,1232,1904,0,0}
units_list[153] = {7,5135,0,1040,1904,0,0}
units_list[154] = {7,5135,0,848,1904,0,0}
units_list[155] = {7,5135,0,656,1904,0,0}
units_list[156] = {7,5135,0,656,1728,0,0}
units_list[157] = {15,6002,0,660,1692,90,0}
units_list[158] = {15,6003,0,828,1692,90,0}
units_list[159] = {15,6006,0,1044,1692,90,0}
units_list[160] = {15,6007,0,1236,1692,90,0}
units_list[161] = {2,6000,0,444,924,180,0}
units_list[162] = {15,6002,0,444,924,180,0}
units_list[163] = {2,6012,0,660,924,180,0}
units_list[164] = {15,6002,0,660,924,180,0}
units_list[165] = {7,5146,0,464,1568,0,0}
units_list[166] = {7,5146,0,672,1568,0,0}
units_list[167] = {7,5146,0,720,1568,0,0}
units_list[168] = {7,5143,0,1168,2480,0,0}
units_list[169] = {7,5140,0,2304,2544,0,0}
units_list[170] = {7,5140,0,2416,1536,180,0}
units_list[171] = {7,5140,0,2400,944,180,0}
units_list[172] = {7,5140,0,2448,1248,180,0}
units_list[173] = {7,5140,0,2320,1408,180,0}
units_list[174] = {7,5126,0,256,1920,0,0}
units_list[175] = {7,5126,0,256,1808,0,0}
units_list[176] = {7,5126,0,256,1712,0,0}
units_list[177] = {7,5126,0,256,1600,0,0}
units_list[178] = {7,5126,0,256,1488,0,0}
units_list[179] = {7,5126,0,256,1376,0,0}
units_list[180] = {7,5126,0,256,1264,0,0}
units_list[181] = {7,5126,0,256,1152,0,0}
units_list[182] = {7,5126,0,256,1040,0,0}
units_list[183] = {7,5126,0,256,928,0,0}
units_list[184] = {7,5126,0,256,864,0,0}
units_list[185] = {7,5123,0,2080,1952,0,0}
units_list[186] = {7,5123,0,272,1952,0,0}
units_list[187] = {7,5125,0,416,2000,0,0}
units_list[188] = {7,5143,0,1760,144,0,0}
units_list[189] = {7,5143,0,2416,1808,180,0}
units_list[190] = {7,5143,0,1408,2224,180,0}
units_list[191] = {7,5148,0,928,2320,0,0}
units_list[192] = {7,5149,0,864,640,0,0}
units_list[193] = {7,5149,0,1824,288,0,0}
units_list[194] = {7,5148,0,1216,720,0,0}
units_list[195] = {7,5149,0,32,2032,180,0}
units_list[196] = {7,5149,0,624,2368,180,0}
units_list[197] = {7,5149,0,16,1984,180,0}
units_list[198] = {7,5149,0,2464,2064,180,0}
units_list[199] = {7,5149,0,1712,2512,180,0}
units_list[200] = {7,5149,0,2432,1136,0,0}
units_list[201] = {7,5149,0,2240,1664,0,0}
units_list[202] = {7,5149,0,1184,96,180,0}
units_list[203] = {7,5149,0,1264,224,180,0}
units_list[204] = {7,14,0,972,1596,180,0}
units_list[205] = {7,69998,1,972,1524,180,1}
units_list[206] = {7,69998,0,300,636,180,2}
units_list[207] = {7,69998,0,2340,2244,180,3}
units_list[208] = {7,5150,0,320,960,0,0}
units_list[209] = {7,5150,0,336,1456,180,0}
units_list[210] = {7,5150,0,320,1392,0,0}
units_list[211] = {7,5150,0,784,1440,0,0}
units_list[212] = {7,5150,0,784,1376,180,0}
units_list[213] = {7,5146,0,768,1568,0,0}
units_list[214] = {7,5146,0,752,1472,0,0}
units_data = {}
units_data[1] = {
	uniqueID = 1,
	pointType = 2,
}
units_data[2] = {
	uniqueID = 2,
	pointType = 1,
}
units_data[3] = {
	uniqueID = 3,
	pointType = 1,
}


map_area = {}
